# Начальный словарь системы машинного перевода (лр. №4, вариант 7).
# Формат: source <TAB> pos <TAB> target <TAB> gram <TAB> domain <TAB> note
# gram: m/f/n — род; anim — одушевлённость; inv — неизменяемость; impf/pf — вид;
#       pair: — парный вид; pp: — краткое причастие; pl:/gpl: — формы мн. ч.;
#       comp:/sup: — степени сравнения; forms: — явные словоформы.
# --- Личные и вопросительные местоимения ---
goal	NOUN	цель	f	general	
target	NOUN	цель	f	general	
result	NOUN	итог	m	general	
outcome	NOUN	результат	m	general	
consequence	NOUN	последствие	n	general	
impact	NOUN	воздействие	n	general	
influence	NOUN	влияние	n	general	
effect	NOUN	влияние	n	general	
agent	NOUN	агент	m	general	
factor	NOUN	фактор	m	general	
criterion	NOUN	критерий	m	general	
standard	NOUN	стандарт	m	general	
norm	NOUN	норма	f	general	
index	NOUN	индекс	m	general	
rate	NOUN	показатель	m	general	
ratio	NOUN	соотношение	n	general	
percent	NOUN	процент	m	general	
percentage	NOUN	процент	m	general	
scale	NOUN	шкала	f	general	
range	NOUN	диапазон	m	general	
limit	NOUN	предел	m	general	
threshold	NOUN	порог	m	general	
stage	NOUN	стадия	f	general	
phase	NOUN	фаза	f	general	
step	NOUN	шаг	m	general	
procedure	NOUN	процедура	f	general	
method	NOUN	метод	m	general	
approach	NOUN	подход	m	general	
strategy	NOUN	стратегия	f	general	
tactic	NOUN	тактика	f	general	
plan	NOUN	план	m	general	
project	NOUN	проект	m	general	
program	NOUN	программа	f	general	
system	NOUN	система	f	general	
network	NOUN	сеть	f	general	
base	NOUN	основа	f	general	
basis	NOUN	основа	f	general	
foundation	NOUN	основа	f	general	
core	NOUN	ядро	n,gpl:ядер	general	
source	NOUN	источник	m	general	
origin	NOUN	происхождение	n	general	
root	NOUN	корень	m,gpl:корней	general	
reason	NOUN	основание	n	general	
ground	NOUN	основание	n	general	
field	NOUN	поле	n	general	
domain	NOUN	область	f	general	
sphere	NOUN	сфера	f	general	
branch	NOUN	отрасль	f	general	
discipline	NOUN	дисциплина	f	general	
subject	NOUN	субъект	m	general	
# --- Дополнения: медицина ---
diet	NOUN	диета	f	med	
exercise	NOUN	упражнение	n	med	
lifestyle	NOUN	образ жизни	m	med	
elevated	ADJ	повышенный		med	
normal	ADJ	нормальный		med	
long-term	ADJ	долгосрочный		med	
short-term	ADJ	краткосрочный		med	
positive	ADJ	положительный		med	
negative	ADJ	отрицательный		med	
effectiveness	NOUN	эффективность	f	med	
safety	NOUN	безопасность	f	med	
benefit	NOUN	польза	f	med	
harm	NOUN	вред	m	med	
participant	NOUN	участник	m,anim	med	
volunteer	NOUN	добровольец	m,anim	med	
team	NOUN	команда	f	med	
care	NOUN	уход	m	med	
physical activity	PHRASE	физическая активность	f	med	
body weight	PHRASE	масса тела	f	med	
blood cell	PHRASE	клетка крови	f	med	
red blood cell	PHRASE	эритроцит	m	med	
white blood cell	PHRASE	лейкоцит	m	med	
heart attack	PHRASE	инфаркт	m	med	
heart rate	PHRASE	пульс	m	med	
high blood pressure	PHRASE	высокое кровяное давление	n	med	
immune response	PHRASE	иммунный ответ	m	med	
drug therapy	PHRASE	лекарственная терапия	f	med	
adverse reaction	PHRASE	неблагоприятная реакция	f	med	
# --- Дополнения: искусство ---
creativity	NOUN	творчество	n	art	
depiction	NOUN	изображение	n	art	
historian	NOUN	историк	m,anim	art	
expert	NOUN	эксперт	m,anim	art	
auction	NOUN	аукцион	m	art	
sale	NOUN	продажа	f	art	
purchase	NOUN	покупка	f	art	
owner	NOUN	владелец	m,anim	art	
opening	NOUN	открытие	n	art	
visitor	NOUN	посетитель	m,anim	art	
guide	NOUN	гид	m,anim	art	
reflection	NOUN	отражение	n	art	
cool	ADJ	прохладный		art	
school	NOUN	школа	f	art	
workshop	NOUN	мастерская	f	art	
stroke	NOUN	штрих	m	art	
silhouette	NOUN	силуэт	m	art	
outline	NOUN	контур	m	art	
value	NOUN	ценность	f	art	
private collection	PHRASE	частная коллекция	f	art	
permanent collection	PHRASE	постоянная экспозиция	f	art	
human body	PHRASE	тело человека	n	art	
art world	PHRASE	мир искусства	m	art	
# --- Дополнения: общее ---
wall	NOUN	стена	f	general	
floor	NOUN	пол	m	general	
ceiling	NOUN	потолок	m	general	
window	NOUN	окно	n,gpl:окон	general	
door	NOUN	дверь	f,gpl:дверей	general	
table	NOUN	стол	m	general	
chair	NOUN	стул	m,gpl:стульев	general	
street	NOUN	улица	f	general	
road	NOUN	дорога	f	general	
river	NOUN	река	f	general	
sea	NOUN	море	n	general	
mountain	NOUN	гора	f	general	
forest	NOUN	лес	m	general	
garden	NOUN	сад	m	general	
park	NOUN	парк	m	general	
bridge	NOUN	мост	m	general	
church	NOUN	церковь	f	general	
building	NOUN	здание	n	general	
monument	NOUN	памятник	m	general	
palace	NOUN	дворец	m,gpl:дворцов	general	
tower	NOUN	башня	f	general	
village	NOUN	деревня	f	general	
region	NOUN	регион	m	general	
north	NOUN	север	m	general	
south	NOUN	юг	m	general	
east	NOUN	восток	m	general	
west	NOUN	запад	m	general	
sky	NOUN	небо	n,gpl:небес	general	
sun	NOUN	солнце	n	general	
moon	NOUN	луна	f	general	
star	NOUN	звезда	f	general	
wind	NOUN	ветер	m,gpl:ветров	general	
rain	NOUN	дождь	m	general	
snow	NOUN	снег	m	general	
season	NOUN	сезон	m	general	
spring	NOUN	весна	f	general	
summer	NOUN	лето	n	general	
autumn	NOUN	осень	f	general	
winter	NOUN	зима	f	general	
morning	NOUN	утро	n	general	
evening	NOUN	вечер	m	general	
night	NOUN	ночь	f,gpl:ночей	general	
hour	NOUN	час	m,gpl:часов	general	
minute	NOUN	минута	f	general	
moment	NOUN	момент	m	general	
future	NOUN	будущее	n	general	
past	NOUN	прошлое	n	general	
present	NOUN	настоящее	n	general	
today	NOUN	сегодня	n,inv	general	
tomorrow	NOUN	завтра	n,inv	general	
yesterday	NOUN	вчера	n,inv	general	
man	NOUN	мужчина	m,anim	art	в значении «мужчина»
woman	NOUN	женщина	f,anim	art	
child	NOUN	ребёнок	m,anim,forms:nompl=дети;genpl=детей;datpl=детям;accpl=детей;instpl=детьми;preppl=детях	art	
animal	NOUN	животное	n,anim	general	
bird	NOUN	птица	f,anim	general	
flower	NOUN	цветок	m,gpl:цветов	general	
tree	NOUN	дерево	n	general	
plant	NOUN	растение	n	general	
fruit	NOUN	фрукт	m	general	
horse	NOUN	лошадь	f,anim,gpl:лошадей	general	
dog	NOUN	собака	f,anim	general	
cat	NOUN	кошка	f,anim	general	
fish	NOUN	рыба	f,anim	general	
# --- Дополнения для демонстрационных текстов ---
half	NOUN	половина	f	general	
event	NOUN	событие	n	general	
well	ADJ	хороший	comp:лучше,compattr:лучший,sup:лучший	general	
plan	VERB	планировать	impf,pair:запланировать	general	
detailed	ADJ	детальный		general	
quick	ADJ	быстрый		general	
feel	VERB	чувствовать	impf	general	
french	ADJ	французский		art	
expect	VERB	ожидать	impf	general	
amazing	ADJ	удивительный		general	
inner	ADJ	внутренний		general	
strength	NOUN	сила	f	general	
courage	NOUN	мужество	n	general	
turn	NOUN	поворот	m	general	
symbol	NOUN	символ	m	general	
religious	ADJ	религиозный		general	
complete	VERB	завершать	impf,pair:завершить,pp:завершен	general	
keep	VERB	хранить	impf,pair:сохранить	general	
attract	VERB	привлекать	impf,pair:привлечь,pp:привлечен	general	
impressionist	NOUN	импрессионист	m,anim	art	
impressionist	ADJ	импрессионистский		art	
art historian	PHRASE	историк искусства	m,anim	art	
david	PROPN	Давид	m,anim	art	
florence	PROPN	Флоренция	f	art	
claude	PROPN	Клод	m,anim	art	
world	NOUN	мир	m	general	
century	NOUN	век	m,forms:nompl=века;genpl=веков;datpl=векам;accpl=века;instpl=веками;preppl=веках	art	
decade	NOUN	десятилетие	n	general	
year	NOUN	год	m,gpl:лет,forms:nompl=годы;datpl=годам;accpl=годы;instpl=годами;preppl=годах	art	
# --- Дополнения 2 ---
select	VERB	подбирать	impf,pair:подобрать	med	
individually	ADV	индивидуально		med	
course	NOUN	течение	n	general	
further	ADJ	дальнейший		general	
offer	VERB	предлагать	impf,pair:предложить	general	
percent	NOUN	процент	m	general	
according	VERB	согласно		general	according to
# --- Дополнения 3 ---
stress	NOUN	стресс	m	med	
countryside	NOUN	сельская местность	f	art	
spirit	NOUN	дух	m	art	
gift	NOUN	подарок	m	general	
wall	NOUN	стена	f	art	
window	NOUN	окно	n,gpl:окон	general	
soft	ADJ	мягкий		art	
true	ADJ	настоящий		art	
person	NOUN	человек	m,anim,forms:gen=человека;dat=человеку;acc=человека;inst=человеком;prep=человеке;nompl=люди;genpl=людей;datpl=людям;accpl=людей;instpl=людьми;preppl=людях	art	
love	VERB	любить	impf	general	
# --- Дополнения 4 ---
healthy	ADJ	здоровый		general	
randomize	ADJ	рандомизированный		med	
control	VERB	контролировать	impf	med	
preventive	ADJ	профилактический		med	
# --- Дополнения 5 ---
perfect	ADJ	совершенный		general	
sunrise	NOUN	восход	m	art	
marble statue	PHRASE	мраморная статуя	f	art	
# --- Дополнения 6 ---
recommend	VERB	рекомендовать	impf	general	
regular	ADJ	регулярный		general	
public health program	PHRASE	программа общественного здравоохранения	f	med	
public health programme	PHRASE	программа общественного здравоохранения	f	med	
agent	NOUN	возбудитель	m,anim	med	агент болезни
# --- Дополнения 7 ---
one of	PHRASE	один из		general	
in my opinion	PHRASE	по моему мнению		general	
a number of	PHRASE	ряд		general	
kind of	PHRASE	своего рода		general	
sort of	PHRASE	своего рода		general	
